#doc name topic proportion ...
22	file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017	0	0.6312135477503443	6	0.2172596529586002	1	0.09381278681190977	5	0.025778701181679634	7	0.014548863022473282	8	0.01352786613135974	3	0.0013537245972382141	2	0.0010478791774595052	9	7.469968675059329E-4	4	7.099815014294666E-4	
23	file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013	7	0.9167362076307592	1	0.030500740183809584	6	0.03049808562098426	3	0.01787784765645802	0	0.0011084871477132728	8	8.119295877026231E-4	5	7.472396088862385E-4	2	7.193179586207591E-4	9	5.127769244667848E-4	4	4.8736768059930385E-4	
24	file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017	2	0.5242185938148151	7	0.15323147398751005	6	0.13486464346084234	1	0.12324091605499533	8	0.047623507631773275	0	0.013148298089864941	3	0.0012750233156389353	5	0.0010252694060893333	9	7.035688239117611E-4	4	6.687054145590093E-4	
25	file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980	1	0.5345873465288696	8	0.39513692879712004	6	0.05383347466871315	7	0.011331448954065827	0	0.0012577008695801059	3	0.001054354635669697	5	8.478257125665971E-4	2	8.161455222356139E-4	9	5.81801949741059E-4	4	5.529723614382725E-4	
26	file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019	7	0.6971803916736526	6	0.274763507497369	1	0.022601032487892032	0	0.0011374032044710494	3	9.535068077515053E-4	8	8.331096276243849E-4	5	7.667321424593947E-4	2	7.380821264879952E-4	9	5.261532515469386E-4	4	5.000811807451446E-4	
27	file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005	6	0.4289104047804126	5	0.2906187143244753	1	0.2052420118184974	0	0.028035453583240107	8	0.027575017519980084	3	0.014599987501115812	7	0.0023487682830237526	2	0.0011168149922992472	9	7.961388285754343E-4	4	7.566883683803323E-4	
28	file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994	1	0.825959260908807	7	0.13177992014061132	8	0.020957276312427334	2	0.010848392649182888	6	0.0059887150655421936	0	0.0013080069051390707	3	0.0010965271451086602	5	8.817373933770106E-4	9	6.050731029062152E-4	4	5.750903768984398E-4	
29	file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b	8	0.5514030403912603	6	0.27244791713507754	1	0.10578831985153092	2	0.02959974452696021	4	0.02215524112677201	7	0.008539723086142438	5	0.007885115268445748	0	9.478414627249316E-4	3	7.945935828426541E-4	9	4.384635682432904E-4	
30	file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010	6	0.6317770971127028	3	0.1603297716119353	5	0.13735944727265434	4	0.03474287784846784	1	0.01817200383655344	7	0.013391619361933596	0	0.0014863634284427826	8	0.0010887112657295048	2	9.645289161192618E-4	9	6.87579345461156E-4	
31	file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009	6	0.39995433624268917	0	0.3242291078307169	9	0.17050562888833884	3	0.052702502135024164	1	0.04405141507842432	7	0.0030254864431849935	8	0.001623804489107932	5	0.0014944288885714782	2	0.0014385874686613158	4	9.747025352808359E-4	
32	file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016	5	0.46062630618117395	6	0.37293801627735934	0	0.06933149130744692	1	0.04863534152074169	3	0.02850734838524257	9	0.014330442756344453	7	0.002412245097906363	8	0.0012946726063282016	2	0.0011469975603442479	4	7.771383071123333E-4	
33	file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017	4	0.46066973950881696	1	0.31502616462272437	6	0.14688771288905764	0	0.06310225763272746	3	0.009819628741799466	7	0.0015797296085386606	8	8.478544122053255E-4	5	7.803021456102213E-4	2	7.511450675431126E-4	9	5.354653709768185E-4	
34	file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018	2	0.6083821215148864	3	0.20332581065528801	1	0.18038229865221478	6	0.003914246736919078	7	0.0011667391309819791	0	8.5491824277412E-4	8	6.261988853970822E-4	5	5.763068833753286E-4	9	3.9547806043995333E-4	4	3.75881237723318E-4	
35	file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019	6	0.621396658920237	3	0.2420419211395954	8	0.08120971589799744	0	0.0368808867810515	7	0.010522088461801908	1	0.005349886556257932	5	7.872688818507252E-4	2	7.5785148196651E-4	9	5.402461421518122E-4	4	5.134757370898537E-4	
36	file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b	7	0.684382652906452	2	0.19311648950863164	6	0.08267852626667255	8	0.02976627522296759	1	0.005761400566280571	0	0.0012577008695801059	3	0.001054354635669697	5	8.478257125665971E-4	9	5.81801949741059E-4	4	5.529723614382725E-4	
37	file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009	8	0.5511702562388376	6	0.332469675384124	1	0.10748476747022559	7	0.0022313357025180417	0	0.0016349923879130997	3	0.0013706453141408498	5	0.0011021607918472512	2	0.0010609770165222897	9	7.563338645199564E-4	4	7.188558293513386E-4	
38	file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007	0	0.7227664174836075	1	0.1849509288532772	2	0.06078677295941286	6	0.027058554679689106	7	0.0013421833819776837	3	8.244646294815227E-4	8	7.203613176884981E-4	5	6.629669831461787E-4	9	4.549466685089436E-4	4	4.3240304321055025E-4	
39	file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018	3	0.5673221456963116	6	0.29732490000376727	7	0.06352445371459556	1	0.040699529295901	9	0.01823395797270736	0	0.010006779827535837	8	8.478544122053255E-4	5	7.803021456102213E-4	2	7.511450675431126E-4	4	5.089318638228272E-4	
40	file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013	7	0.45245652334941205	0	0.2716520775161731	6	0.11728142267317597	1	0.08720948852699979	3	0.06849161562459667	8	7.203613176884981E-4	5	6.629669831461787E-4	2	6.381942970882775E-4	9	4.549466685089436E-4	4	4.3240304321055025E-4	
41	file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017	1	0.4749720933063733	8	0.2509876402296843	5	0.19882694875541562	6	0.04790317638840593	3	0.021974684813782504	7	0.0018594618132749636	0	0.0013625049367913626	2	8.841548336986046E-4	9	6.302834385585543E-4	4	5.99051484014925E-4	
42	file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988	1	0.5749359101834732	7	0.14954002985797132	3	0.14810559338021997	6	0.11663399559349809	0	0.002724897075347028	8	0.0019958955441952255	5	0.0018368738230641623	2	0.0017682364705209033	9	0.001260514697592515	4	0.0011980533741174435	
43	file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983	1	0.6163403138126556	5	0.2965081784131059	0	0.05132134313628529	7	0.01931867129525803	6	0.0098173162494806	3	0.0017975398131080075	8	0.0015705684659659991	2	0.0013914237391070134	9	9.918979180464705E-4	4	9.427471569869762E-4	
44	file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019	6	0.8584998660285977	2	0.04946899009654117	1	0.04552055000896446	3	0.025280947988806847	4	0.016727193879897937	7	0.0014513004565711017	0	0.0010634281504082067	8	7.789253862739753E-4	5	7.168649964313244E-4	9	4.919330075072481E-4	
45	file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983	1	0.5027774415859867	2	0.4595158915610528	6	0.01710935176471055	7	0.005099870179705554	0	0.003736886795543116	3	0.0031327034998148385	8	0.0027371440088013645	5	0.002519063782845113	9	0.0017286527155971941	4	0.0016429941059425833	
46	file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017	0	0.6181965629984872	6	0.1999739806171528	1	0.1588846181950274	4	0.014485667881229375	7	0.0024452877524584102	3	0.0015020699018309328	8	0.001312406882055834	5	0.001207841689846378	2	0.001162709000359771	9	8.288550815518689E-4	
47	file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019	8	0.5621793545671937	6	0.31222096430223334	1	0.07753980002685962	7	0.03243251870362089	2	0.011069779439793143	0	0.0013346998411517253	3	0.001118904342664366	5	8.997313043639521E-4	9	6.174210328409862E-4	4	5.868264392783331E-4	
48	file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b	2	0.6082473376394902	6	0.2579240213495673	1	0.1177452394507473	8	0.01024084317455144	7	0.001668309287273274	0	0.001222439538030238	3	0.0010247943886517385	5	8.240557810428202E-4	9	5.654903513774289E-4	4	5.374690392682735E-4	
49	file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018	6	0.9253426759305351	3	0.052702502135024164	1	0.010155393163079422	7	0.0030254864431849935	0	0.0022168996349404067	8	0.001623804489107932	5	0.0014944288885714782	2	0.0014385874686613158	9	0.0010255193116143586	4	9.747025352808359E-4	
50	file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019	0	0.4473376881114115	7	0.33948393460903087	1	0.10359996188333997	6	0.1035961879801473	3	0.0013211062892228495	8	0.0011542931416107065	5	0.001062325562143651	2	0.001022630285740323	9	7.289978048010587E-4	4	6.928743325517763E-4	
51	file:/home/delano/Research/Comprehension/Clustering/Input/Love1977	1	0.6350173702848801	2	0.13489016811876017	6	0.10926248539983077	7	0.10492885281992326	9	0.01093264193042623	0	0.0013484590696081326	3	0.0011304389664029144	8	9.87700956821553E-4	5	9.090065048130976E-4	4	5.928759485337799E-4	
52	file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013	9	0.6326225999458522	6	0.18488830695651046	1	0.17545765344282685	7	0.0016840474640827728	0	0.001233971554146918	3	0.0010344618977910923	8	9.038426988189386E-4	5	8.318296007307383E-4	2	8.007471274305133E-4	4	5.425393118095605E-4	
53	file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010	6	0.4900763481567801	0	0.40801301532278683	1	0.061527077353603715	9	0.03363050618817523	7	0.001961625583108852	3	0.0012049701488452834	8	0.0010528212529182217	5	9.689383823094171E-4	2	9.327326481407378E-4	4	6.319649633316954E-4	
54	file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018	3	0.5432838813112453	6	0.3779440111023758	9	0.06830710384766514	1	0.005077867587610202	7	0.001512794167581457	0	0.0011084871477132728	8	8.119295877026231E-4	5	7.472396088862385E-4	2	7.193179586207591E-4	4	4.8736768059930385E-4	
55	file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988	3	0.766144454949301	1	0.2052034178398527	6	0.022598308677994713	7	0.0015522569995167295	0	0.0011374032044710494	8	8.331096276243849E-4	5	7.667321424593947E-4	2	7.380821264879952E-4	9	5.261532515469386E-4	4	5.000811807451446E-4	
56	file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014	5	0.8097694678893673	1	0.1223600150101289	6	0.06314897595124226	7	0.0011744148456315849	0	8.605425578468078E-4	3	7.214092452363141E-4	8	6.303185071964845E-4	2	5.584220956405413E-4	9	3.980798217604653E-4	4	3.7835407594935446E-4	
57	file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992	5	0.5374788584903369	1	0.3854735744293459	6	0.052154899078459833	7	0.01707895434671954	0	0.0018956283367168854	3	0.0015891414029089099	8	0.0013884840586948022	2	0.0012301085387266576	9	8.769018841932505E-4	4	8.334494338972679E-4	
58	file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019	6	0.5008426512664631	4	0.4265723136686534	1	0.06607779090502552	7	0.0015522569995167295	0	0.0011374032044710494	3	9.535068077515053E-4	8	8.331096276243849E-4	5	7.667321424593947E-4	2	7.380821264879952E-4	9	5.261532515469386E-4	
59	file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static	9	0.8390761047416071	1	0.06763146734669234	7	0.046740146656868	6	0.038216815118939595	0	0.0019235035949078255	3	0.0016125097637051616	8	0.0014089017486398447	5	0.0012966483886757535	2	0.0012481973130162808	4	8.457053269481266E-4	
60	file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981	1	0.8745039520043743	6	0.07794212804691265	0	0.019164910592612855	5	0.018442439846243927	7	0.0030254864431849935	3	0.0018584692620068214	8	0.001623804489107932	2	0.0014385874686613158	9	0.0010255193116143586	4	9.747025352808359E-4	
