topicId,rank,docId,filename
0,57,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
0,58,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
0,59,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
0,60,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
1,0,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
1,1,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
1,2,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
1,3,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
1,4,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
1,5,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
1,6,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
1,7,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
1,8,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
1,9,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
1,10,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
1,11,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
1,12,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
1,13,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
1,14,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
1,15,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
1,16,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
1,17,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
1,18,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
1,19,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
1,20,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
1,21,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
1,22,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
1,23,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
1,24,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
1,25,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
1,26,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
1,27,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
1,28,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
1,29,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
1,30,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
1,31,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
1,32,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
1,33,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
1,34,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
1,35,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
1,36,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
1,37,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
1,38,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
1,39,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
1,40,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
1,41,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
1,42,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
1,43,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
1,44,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
1,45,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
1,46,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
1,47,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
1,48,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
1,49,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
1,50,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
1,51,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
1,52,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
1,53,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
1,54,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
1,55,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
1,56,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
1,57,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
1,58,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
1,59,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
1,60,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
2,0,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
2,1,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
2,2,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
2,3,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
2,4,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
2,5,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
2,6,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
2,7,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
2,8,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
2,9,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
2,10,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
2,11,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
2,12,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
2,13,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
2,14,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
2,15,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
2,16,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
2,17,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
2,18,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
2,19,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
2,20,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
2,21,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
2,22,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
2,23,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
2,24,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
2,25,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
2,26,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
2,27,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
2,28,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
2,29,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
2,30,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
2,31,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
2,32,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
2,33,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
2,34,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
2,35,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
2,36,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
2,37,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
2,38,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
2,39,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
2,40,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
2,41,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
2,42,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
2,43,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
2,44,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
2,45,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
2,46,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
2,47,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
2,48,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
2,49,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
2,50,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
2,51,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
2,52,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
2,53,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
2,54,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
2,55,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
2,56,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
2,57,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
2,58,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
2,59,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
2,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
3,0,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
3,1,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
3,2,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
3,3,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
3,4,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
3,5,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
3,6,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
3,7,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
3,8,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
3,9,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
3,10,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
3,11,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
3,12,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
3,13,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
3,14,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
3,15,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
3,16,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
3,17,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
3,18,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
3,19,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
3,20,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
3,21,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
3,22,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
3,23,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
3,24,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
3,25,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
3,26,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
3,27,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
3,28,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
3,29,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
3,30,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
3,31,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
3,32,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
3,33,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
3,34,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
3,35,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
3,36,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
3,37,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
3,38,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
3,39,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
3,40,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
3,41,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
3,42,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
3,43,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
3,44,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
3,45,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
3,46,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
3,47,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
3,48,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
3,49,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
3,50,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
3,51,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
3,52,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
3,53,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
3,54,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
3,55,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
3,56,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
3,57,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
3,58,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
3,59,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
3,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
4,0,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
4,1,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
4,2,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
4,3,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
4,4,4,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2017
4,5,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
4,6,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
4,7,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
4,8,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
4,9,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
4,10,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
4,11,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
4,12,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
4,13,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
4,14,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
4,15,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
4,16,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
4,17,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
4,18,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
4,19,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
4,20,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
4,21,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
4,22,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
4,23,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
4,24,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
4,25,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
4,26,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
4,27,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
4,28,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
4,29,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
4,30,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
4,31,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
4,32,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
4,33,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
4,34,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
4,35,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
4,36,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
4,37,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
4,38,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
4,39,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
4,40,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
4,41,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
4,42,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
4,43,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
4,44,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
4,45,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
4,46,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
4,47,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
4,48,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
4,49,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
4,50,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
4,51,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
4,52,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
4,53,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
4,54,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
4,55,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
4,56,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
4,57,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
4,58,3,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1990
4,59,2,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014
4,60,0,file:/home/delano/Research/Comprehension/Clustering/Input/Sharif2010
5,0,56,file:/home/delano/Research/Comprehension/Clustering/Input/Wang2014
5,1,9,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2011
5,2,57,file:/home/delano/Research/Comprehension/Clustering/Input/Arab1992
5,3,32,file:/home/delano/Research/Comprehension/Clustering/Input/Geffen2016
5,4,27,file:/home/delano/Research/Comprehension/Clustering/Input/Blinman2005
5,5,41,file:/home/delano/Research/Comprehension/Clustering/Input/Siegmund2017
5,6,43,file:/home/delano/Research/Comprehension/Clustering/Input/Miara1983
5,7,30,file:/home/delano/Research/Comprehension/Clustering/Input/Buse2010
5,8,16,file:/home/delano/Research/Comprehension/Clustering/Input/Bauer2019
5,9,13,file:/home/delano/Research/Comprehension/Clustering/Input/DeYoung1979
5,10,1,file:/home/delano/Research/Comprehension/Clustering/Input/Kasto2013
5,11,8,file:/home/delano/Research/Comprehension/Clustering/Input/Arnaoudova2016
5,12,22,file:/home/delano/Research/Comprehension/Clustering/Input/Beniamini2017
5,13,60,file:/home/delano/Research/Comprehension/Clustering/Input/Woodfield1981
5,14,29,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019b
5,15,15,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2009
5,16,59,file:/home/delano/Research/Comprehension/Clustering/Input/kleinschmager2012static
5,17,58,file:/home/delano/Research/Comprehension/Clustering/Input/Medeiros2019
5,18,55,file:/home/delano/Research/Comprehension/Clustering/Input/Iselin1988
5,19,54,file:/home/delano/Research/Comprehension/Clustering/Input/Trockman2018
5,20,53,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2010
5,21,52,file:/home/delano/Research/Comprehension/Clustering/Input/Schulze2013
5,22,51,file:/home/delano/Research/Comprehension/Clustering/Input/Love1977
5,23,50,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2019
5,24,49,file:/home/delano/Research/Comprehension/Clustering/Input/dosSantos2018
5,25,48,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2014b
5,26,47,file:/home/delano/Research/Comprehension/Clustering/Input/Ajami2019
5,27,46,file:/home/delano/Research/Comprehension/Clustering/Input/Avidan2017
5,28,45,file:/home/delano/Research/Comprehension/Clustering/Input/Sykes1983
5,29,44,file:/home/delano/Research/Comprehension/Clustering/Input/Fakhoury2019
5,30,42,file:/home/delano/Research/Comprehension/Clustering/Input/Tenny1988
5,31,40,file:/home/delano/Research/Comprehension/Clustering/Input/Binkley2013
5,32,39,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2018
5,33,38,file:/home/delano/Research/Comprehension/Clustering/Input/Lawrie2007
5,34,37,file:/home/delano/Research/Comprehension/Clustering/Input/Ceccato2009
5,35,36,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019b
5,36,35,file:/home/delano/Research/Comprehension/Clustering/Input/Scalabrino2019
5,37,34,file:/home/delano/Research/Comprehension/Clustering/Input/Maćkowiak2018
5,38,33,file:/home/delano/Research/Comprehension/Clustering/Input/Yeh2017
5,39,31,file:/home/delano/Research/Comprehension/Clustering/Input/Butler2009
5,40,28,file:/home/delano/Research/Comprehension/Clustering/Input/Teasley1994
5,41,26,file:/home/delano/Research/Comprehension/Clustering/Input/Wiese2019
5,42,25,file:/home/delano/Research/Comprehension/Clustering/Input/Boysen1980
5,43,24,file:/home/delano/Research/Comprehension/Clustering/Input/Jbara2017
5,44,23,file:/home/delano/Research/Comprehension/Clustering/Input/Stefik2013
5,45,21,file:/home/delano/Research/Comprehension/Clustering/Input/Hofmeister2019
5,46,20,file:/home/delano/Research/Comprehension/Clustering/Input/Dolado2003
5,47,19,file:/home/delano/Research/Comprehension/Clustering/Input/Gopstein2018
5,48,18,file:/home/delano/Research/Comprehension/Clustering/Input/Schankin2018
5,49,17,file:/home/delano/Research/Comprehension/Clustering/Input/Chaudhary1980
5,50,14,file:/home/delano/Research/Comprehension/Clustering/Input/ONeal1994
5,51,12,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1991
5,52,11,file:/home/delano/Research/Comprehension/Clustering/Input/Xu2017
5,53,10,file:/home/delano/Research/Comprehension/Clustering/Input/Malaquias2017
5,54,7,file:/home/delano/Research/Comprehension/Clustering/Input/Oman1988
5,55,6,file:/home/delano/Research/Comprehension/Clustering/Input/Uesbeck2016
5,56,5,file:/home/delano/Research/Comprehension/Clustering/Input/Wiedenbeck1986
